ICD9_CODE,LONG_TITLE
79022,Impaired glucose tolerance test (oral)
79029,Other abnormal glucose
7904,Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]
7905,Other nonspecific abnormal serum enzyme levels
7906,Other abnormal blood chemistry
7907,Bacteremia
7908,"Viremia, unspecified"
79092,Abnormal coagulation profile
79093,Elevated prostate specific antigen [PSA]
79094,Euthyroid sick syndrome
79095,Elevated C-reactive protein (CRP)
79099,Other nonspecific findings on examination of blood
7910,Proteinuria
7912,Hemoglobinuria
7913,Myoglobinuria
7915,Glycosuria
7916,Acetonuria
7919,Other nonspecific findings on examination of urine
7920,Nonspecific abnormal findings in cerebrospinal fluid
7921,Nonspecific abnormal findings in stool contents
7929,Other nonspecific abnormal findings in body substances
7930,Nonspecific (abnormal) findings on radiological and other examination of skull and head
79311,Solitary pulmonary nodule
79319,Other nonspecific abnormal finding of lung field
7932,Nonspecific (abnormal) findings on radiological and other examination of other intrathoracic organs
7933,Nonspecific (abnormal) findings on radiological and other examination of biliary tract
7934,Nonspecific (abnormal) findings on radiological and other examination of gastrointestinal tract
7935,Nonspecific (abnormal) findings on radiological and other examination of genitourinary organs
7936,"Nonspecific (abnormal) findings on radiological and other examination of abdominal area, including retroperitoneum"
7937,Nonspecific (abnormal) findings on radiological and other examination of musculoskeletal system
79380,"Abnormal mammogram, unspecified"
79381,Mammographic microcalcification
79389,Other (abnormal) findings on radiological examination of breast
79399,Other nonspecific (abnormal) findings on radiological and other examinations of body structure
79400,"Abnormal function study of brain and central nervous system, unspecified"
79401,Nonspecific abnormal echoencephalogram
79402,Nonspecific abnormal electroencephalogram [EEG]
79409,Other nonspecific abnormal results of function study of brain and central nervous system
79415,Nonspecific abnormal auditory function studies
7942,Nonspecific abnormal results of pulmonary function study
79431,Nonspecific abnormal electrocardiogram [ECG] [EKG]
79439,Other nonspecific abnormal results of function study of cardiovascular system
7944,Nonspecific abnormal results of function study of kidney
7945,Nonspecific abnormal results of function study of thyroid
7946,Nonspecific abnormal results of other endocrine function study
7947,Nonspecific abnormal results of function study of basal metabolism
7948,Nonspecific abnormal results of function study of liver
7949,Nonspecific abnormal results of other specified function study
79500,Abnormal glandular Papanicolaou smear of cervix
79509,Other abnormal Papanicolaou smear of cervix and cervical HPV
79510,Abnormal glandular Papanicolaou smear of vagina
79539,Other nonspecific positive culture findings
79551,Nonspecific reaction to tuberculin skin test without active tuberculosis
79552,Nonspecific reaction to cell mediated immunity measurement of gamma interferon antigen response without active tuberculosis
79579,Other and unspecified nonspecific immunological findings
79589,Other abnormal tumor markers
7960,Nonspecific abnormal toxicological findings
7961,Abnormal reflex
7962,Elevated blood pressure reading without diagnosis of hypertension
7963,Nonspecific low blood pressure reading
7964,Other abnormal clinical findings
79671,Papanicolaou smear of anus with atypical squamous cells of undetermined significance (ASC-US)
7969,Other nonspecific abnormal findings
7981,Instantaneous death
79901,Asphyxia
79902,Hypoxemia
7991,Respiratory arrest
79923,Impulsiveness
79929,Other signs and symptoms involving emotional state
7993,"Debility, unspecified"
7994,Cachexia
79953,Visuospatial deficit
79955,Frontal lobe and executive function deficit
79959,Other signs and symptoms involving cognition
79989,Other ill-defined conditions
80000,"Closed fracture of vault of skull without mention of intracranial injury, unspecified state of consciousness"
80001,"Closed fracture of vault of skull without mention of intracranial injury, with no loss of consciousness"
80002,"Closed fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness"
80006,"Closed fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration"
80009,"Closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified"
80010,"Closed fracture of vault of skull with cerebral laceration and contusion, unspecified state of consciousness"
80011,"Closed fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness"
80012,"Closed fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness"
80013,"Closed fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness"
80015,"Closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
80016,"Closed fracture of vault of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration"
80020,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness"
80021,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness"
80022,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness"
80023,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness"
80024,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
80025,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
80026,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration"
80030,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness"
80031,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness"
80032,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness"
80034,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
80035,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
80036,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration"
80046,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration"
80050,"Open fracture of vault of skull without mention of intracranial injury, unspecified state of consciousness"
80060,"Open fracture of vault of skull with cerebral laceration and contusion, unspecified state of consciousness"
80061,"Open fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness"
80065,"Open fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
80070,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness"
80071,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness"
80075,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
80076,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration"
80080,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness"
80081,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness"
80082,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness"
80085,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
80100,"Closed fracture of base of skull without mention of intra cranial injury, unspecified state of consciousness"
80101,"Closed fracture of base of skull without mention of intra cranial injury, with no loss of consciousness"
80102,"Closed fracture of base of skull without mention of intra cranial injury, with brief [less than one hour] loss of consciousness"
80105,"Closed fracture of base of skull without mention of intra cranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
80106,"Closed fracture of base of skull without mention of intra cranial injury, with loss of consciousness of unspecified duration"
80109,"Closed fracture of base of skull without mention of intra cranial injury, with concussion, unspecified"
80110,"Closed fracture of base of skull with cerebral laceration and contusion, unspecified state of consciousness"
80111,"Closed fracture of base of skull with cerebral laceration and contusion, with no loss of consciousness"
80112,"Closed fracture of base of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness"
80113,"Closed fracture of base of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness"
80114,"Closed fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
80115,"Closed fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
80116,"Closed fracture of base of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration"
80119,"Closed fracture of base of skull with cerebral laceration and contusion, with concussion, unspecified"
80120,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness"
80121,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness"
80122,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness"
80123,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness"
80124,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
80125,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
80126,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration"
80129,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified"
80130,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness"
80131,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness"
80132,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness"
80135,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
80136,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration"
